trip_id;start_latitude;start_longitude;zone_start;date;start_trip_hour
2Hire:3464876;-12.09228611;-77.02727509;Zona B;05/12/2019;15
2Hire:3424712;-12.09550095;-77.02728271;Zona B;02/12/2019;9
2Hire:3443360;-12.11441135;-77.02728271;Zona E;03/12/2019;18
2Hire:3447204;-12.09558868;-77.02728271;Zona B;04/12/2019;8
2Hire:3423484;-12.09039974;-77.02728271;Zona H;02/12/2019;8
2Hire:3432487;-12.12321854;-77.02728271;Zona E-1;02/12/2019;20
2Hire:3446898;-12.1139164;-77.02728271;Zona E;04/12/2019;8
2Hire:3430473;-12.09551525;-77.02728271;Zona B;02/12/2019;17
2Hire:3430491;-12.09558964;-77.02728271;Zona B;02/12/2019;17
2Hire:3426316;-12.09544086;-77.02729034;Zona B;02/12/2019;12
2Hire:3439097;-12.11912537;-77.02729034;Zona E-1;03/12/2019;13
2Hire:3467363;-12.09811783;-77.02729034;Zona B;05/12/2019;18
2Hire:3458473;-12.11391068;-77.02729797;Zona E;05/12/2019;7
2Hire:3467408;-12.12327576;-77.02729797;Zona E-1;05/12/2019;18
2Hire:3422955;-12.09044075;-77.02729797;Zona H;02/12/2019;8
2Hire:3435130;-12.08985424;-77.02729797;Zona H;03/12/2019;8
2Hire:3458430;-12.11387157;-77.02729797;Zona E;05/12/2019;7
2Hire:3430532;-12.09553719;-77.02729797;Zona B;02/12/2019;18
2Hire:3458637;-12.09562397;-77.0273056;Zona B;05/12/2019;8
2Hire:3450898;-12.0888958;-77.0273056;Zona H;04/12/2019;13
2Hire:3434882;-12.09127617;-77.0273056;Zona H;03/12/2019;7
2Hire:3463819;-12.09552002;-77.0273056;Zona B;05/12/2019;14
2Hire:3459607;-12.11328983;-77.0273056;Zona D;05/12/2019;9
2Hire:3435458;-12.11332321;-77.0273056;Zona D;03/12/2019;8
2Hire:3448368;-12.09420395;-77.0273056;Zona B;04/12/2019;9
2Hire:3444372;-12.12479305;-77.02731323;Zona E-1;03/12/2019;19
2Hire:3447108;-12.11327457;-77.02731323;Zona D;04/12/2019;8
2Hire:3424262;-12.11329174;-77.02731323;Zona D;02/12/2019;9
2Hire:3443200;-12.10188675;-77.02732086;Zona B;03/12/2019;18
2Hire:3458795;-12.0903492;-77.02732086;Zona H;05/12/2019;8
2Hire:3432196;-12.1258049;-77.02732086;Zona E-1;02/12/2019;20
2Hire:3448069;-12.12043762;-77.02732086;Zona E-1;04/12/2019;9
2Hire:3436079;-12.1157999;-77.02732086;Zona E;03/12/2019;8
2Hire:3449212;-12.09648609;-77.02732086;Zona B;04/12/2019;11
2Hire:3437689;-12.11916161;-77.02732849;Zona E-1;03/12/2019;11
2Hire:3431888;-12.11826897;-77.02732849;Zona E;02/12/2019;19
2Hire:3436484;-12.11606693;-77.02732849;Zona E;03/12/2019;9
2Hire:3430447;-12.11575508;-77.02732849;Zona E;02/12/2019;17
2Hire:3438648;-12.11513042;-77.02732849;Zona E;03/12/2019;12
2Hire:3459514;-12.1138916;-77.02733612;Zona E;05/12/2019;8
2Hire:3422893;-12.11392021;-77.02733612;Zona E;02/12/2019;7
2Hire:3435295;-12.1138649;-77.02733612;Zona E;03/12/2019;8
2Hire:3448155;-12.11388969;-77.02734375;Zona E;04/12/2019;9
2Hire:3425218;-12.1137743;-77.02734375;Zona E;02/12/2019;10
2Hire:3424863;-12.08846569;-77.02734375;Zona H;02/12/2019;10
2Hire:3459636;-12.11365128;-77.02734375;Zona E;05/12/2019;9
2Hire:3443053;-12.11378193;-77.02735138;Zona E;03/12/2019;18
2Hire:3450512;-12.09806061;-77.02735138;Zona B;04/12/2019;13
2Hire:3464312;-12.09334469;-77.02735138;Zona B;05/12/2019;14
2Hire:3436663;-12.09138966;-77.02735138;Zona B;03/12/2019;9
2Hire:3443760;-12.11920166;-77.02735138;Zona E-1;03/12/2019;18
2Hire:3461393;-12.09639263;-77.02735901;Zona B;05/12/2019;11
2Hire:3469050;-12.09787273;-77.02735901;Zona B;05/12/2019;19
2Hire:3456458;-12.12956429;-77.02735901;Zona E-1;04/12/2019;21
2Hire:3432143;-12.11346722;-77.02736664;Zona E;02/12/2019;20
2Hire:3463772;-12.12475395;-77.02736664;Zona E-1;05/12/2019;14
2Hire:3456690;-12.10270405;-77.02736664;Zona D;04/12/2019;22
2Hire:3435967;-12.11366272;-77.02736664;Zona E;03/12/2019;8
2Hire:3430138;-12.11416245;-77.02736664;Zona E;02/12/2019;17
2Hire:3440536;-12.0897274;-77.02736664;Zona H;03/12/2019;14
2Hire:3460035;-12.09816837;-77.02737427;Zona B;05/12/2019;9
2Hire:3462145;-12.09165955;-77.02737427;Zona B;05/12/2019;12
2Hire:3451327;-12.09555531;-77.02737427;Zona B;04/12/2019;14
2Hire:3447542;-12.09557343;-77.02737427;Zona B;04/12/2019;8
2Hire:3469553;-12.11559105;-77.02737427;Zona E;05/12/2019;20
2Hire:3450968;-12.08965874;-77.02737427;Zona H;04/12/2019;13
2Hire:3451919;-12.1157589;-77.02737427;Zona E;04/12/2019;15
2Hire:3422594;-12.11050701;-77.0273819;Zona D;02/12/2019;7
2Hire:3425180;-12.11598301;-77.0273819;Zona E;02/12/2019;10
2Hire:3454880;-12.09552097;-77.0273819;Zona B;04/12/2019;18
2Hire:3462843;-12.12469578;-77.0273819;Zona E-1;05/12/2019;13
2Hire:3451601;-12.09812641;-77.0273819;Zona B;04/12/2019;14
2Hire:3436593;-12.11893368;-77.02738953;Zona E;03/12/2019;9
2Hire:3437101;-12.11594963;-77.02738953;Zona E;03/12/2019;10
2Hire:3447493;-12.08825302;-77.02738953;Zona H;04/12/2019;8
2Hire:3460582;-12.11837101;-77.02738953;Zona E;05/12/2019;10
2Hire:3444244;-12.12953091;-77.02739716;Zona E-1;03/12/2019;19
2Hire:3467736;-12.12956142;-77.02739716;Zona E-1;05/12/2019;18
2Hire:3462194;-12.09811783;-77.02739716;Zona B;05/12/2019;12
2Hire:3424373;-12.09549522;-77.02739716;Zona B;02/12/2019;9
2Hire:3443701;-12.12674999;-77.02740479;Zona E-1;03/12/2019;18
2Hire:3441410;-12.09331417;-77.02741241;Zona B;03/12/2019;15
2Hire:3423137;-12.11048794;-77.02741241;Zona D;02/12/2019;8
2Hire:3461757;-12.11052227;-77.02741241;Zona D;05/12/2019;11
2Hire:3451181;-12.1105566;-77.02741241;Zona D;04/12/2019;14
2Hire:3424587;-12.11891174;-77.02741241;Zona E;02/12/2019;9
2Hire:3467119;-12.11045647;-77.02741241;Zona D;05/12/2019;17
2Hire:3467435;-12.08901882;-77.02742004;Zona H;05/12/2019;18
2Hire:3444072;-12.10989666;-77.02742004;Zona D;03/12/2019;19
2Hire:3459419;-12.11826897;-77.02742004;Zona E;05/12/2019;8
2Hire:3427225;-12.09813213;-77.02742004;Zona B;02/12/2019;13
2Hire:3456180;-12.0898056;-77.02742767;Zona H;04/12/2019;20
2Hire:3423450;-12.09549713;-77.02742767;Zona B;02/12/2019;8
2Hire:3431417;-12.09525681;-77.02742767;Zona B;02/12/2019;18
2Hire:3443752;-12.09554863;-77.02742767;Zona B;03/12/2019;18
2Hire:3469584;-12.13493347;-77.0274353;Zona G;05/12/2019;20
2Hire:3454615;-12.09811974;-77.0274353;Zona B;04/12/2019;18
2Hire:3434175;-12.09341335;-77.0274353;Zona B;03/12/2019;6
2Hire:3448399;-12.13078117;-77.0274353;Zona E-1;04/12/2019;9
2Hire:3436446;-12.09809875;-77.0274353;Zona B;03/12/2019;9
2Hire:3454589;-12.09810829;-77.0274353;Zona B;04/12/2019;18
2Hire:3424098;-12.08763218;-77.02744293;Zona H;02/12/2019;9
2Hire:3443236;-12.09809685;-77.02744293;Zona B;03/12/2019;18
2Hire:3442459;-12.09256744;-77.02744293;Zona B;03/12/2019;17
2Hire:3443169;-12.09807396;-77.02744293;Zona B;03/12/2019;18
2Hire:3430928;-12.09811497;-77.02744293;Zona B;02/12/2019;18
2Hire:3432064;-12.08663082;-77.02744293;Zona H;02/12/2019;19
2Hire:3424175;-12.09803391;-77.02744293;Zona B;02/12/2019;9
2Hire:3435935;-12.13482571;-77.02744293;Zona G;03/12/2019;8
2Hire:3467956;-12.09815598;-77.02744293;Zona B;05/12/2019;18
2Hire:3467896;-12.0981226;-77.02745056;Zona B;05/12/2019;18
2Hire:3432369;-12.11898994;-77.02745056;Zona E;02/12/2019;20
2Hire:3443577;-12.09808636;-77.02745056;Zona B;03/12/2019;18
2Hire:3432379;-12.09644318;-77.02745056;Zona B;02/12/2019;20
2Hire:3466250;-12.11850166;-77.02745056;Zona E;05/12/2019;17
2Hire:3466228;-12.11907959;-77.02745819;Zona E-1;05/12/2019;16
2Hire:3424727;-12.09803104;-77.02745819;Zona B;02/12/2019;9
2Hire:3467129;-12.09807682;-77.02745819;Zona B;05/12/2019;17
2Hire:3431886;-12.11832333;-77.02745819;Zona E;02/12/2019;19
2Hire:3445144;-12.08819294;-77.02745819;Zona H;03/12/2019;21
2Hire:3423369;-12.1190176;-77.02745819;Zona E;02/12/2019;8
2Hire:3423702;-12.1115036;-77.02745819;Zona D;02/12/2019;8
2Hire:3423804;-12.11146259;-77.02745819;Zona D;02/12/2019;8
2Hire:3431038;-12.09814453;-77.02745819;Zona B;02/12/2019;18
2Hire:3467522;-12.09811306;-77.02745819;Zona B;05/12/2019;18
2Hire:3455447;-12.11902618;-77.02746582;;04/12/2019;19
2Hire:3466547;-12.09666824;-77.02746582;Zona B;05/12/2019;17
2Hire:3468724;-12.12251282;-77.02746582;Zona E-1;05/12/2019;19
2Hire:3449879;-12.12582779;-77.02747345;Zona E-1;04/12/2019;12
2Hire:3468746;-12.10157394;-77.02747345;Zona B;05/12/2019;19
2Hire:3439272;-12.09812164;-77.02747345;Zona B;03/12/2019;13
2Hire:3422946;-12.11373329;-77.02748108;Zona E;02/12/2019;8
2Hire:3450175;-12.09812164;-77.02748108;Zona B;04/12/2019;12
2Hire:3459585;-12.10275555;-77.02748108;Zona D;05/12/2019;8
2Hire:3432278;-12.09346581;-77.02748108;Zona B;02/12/2019;20
2Hire:3468882;-12.10276318;-77.02748871;Zona D;05/12/2019;19
2Hire:3450168;-12.09806824;-77.02748871;Zona B;04/12/2019;12
2Hire:3456472;-12.10275078;-77.02748871;Zona D;04/12/2019;21
2Hire:3428551;-12.11901379;-77.02748871;Zona E;02/12/2019;15
2Hire:3468302;-12.09805107;-77.02748871;Zona B;05/12/2019;18
2Hire:3457813;-12.10272884;-77.02748871;Zona D;05/12/2019;7
2Hire:3453419;-12.08981037;-77.02749634;Zona H;04/12/2019;16
2Hire:3465328;-12.09811783;-77.02749634;Zona B;05/12/2019;15
2Hire:3459785;-12.10276222;-77.02749634;Zona D;05/12/2019;9
2Hire:3431002;-12.12661743;-77.02749634;Zona E-1;02/12/2019;18
2Hire:3448145;-12.10274982;-77.02749634;Zona D;04/12/2019;9
2Hire:3436154;-12.1027317;-77.0275116;Zona D;03/12/2019;8
2Hire:3436154;-12.1027317;-77.0275116;Zona D;03/12/2019;8
2Hire:3449071;-12.10275936;-77.0275116;Zona D;04/12/2019;11
2Hire:3454328;-12.09808254;-77.0275116;Zona B;04/12/2019;17
2Hire:3449090;-12.13171673;-77.0275116;Zona E-1;04/12/2019;11
2Hire:3446900;-12.10276318;-77.0275116;Zona D;04/12/2019;8
2Hire:3424004;-12.11449432;-77.0275116;Zona E;02/12/2019;9
2Hire:3436401;-12.10274696;-77.0275116;Zona D;03/12/2019;9
2Hire:3422113;-12.10272503;-77.0275116;Zona D;02/12/2019;6
2Hire:3422113;-12.10272503;-77.0275116;Zona D;02/12/2019;6
2Hire:3441378;-12.10274124;-77.0275116;Zona D;03/12/2019;15
2Hire:3424093;-12.10274792;-77.02751923;Zona D;02/12/2019;9
2Hire:3466495;-12.1307869;-77.02751923;Zona E-1;05/12/2019;17
2Hire:3432216;-12.08662319;-77.02751923;Zona H;02/12/2019;20
2Hire:3436835;-12.10274696;-77.02751923;Zona D;03/12/2019;9
2Hire:3436835;-12.10274696;-77.02751923;Zona D;03/12/2019;9
2Hire:3423564;-12.10954762;-77.02751923;Zona D;02/12/2019;8
2Hire:3449462;-12.10274696;-77.02751923;Zona D;04/12/2019;12
2Hire:3465953;-12.13075256;-77.02751923;Zona E-1;05/12/2019;16
2Hire:3454135;-12.11851215;-77.02751923;Zona E;04/12/2019;17
2Hire:3455461;-12.11353302;-77.02751923;Zona E;04/12/2019;19
2Hire:3439046;-12.10183334;-77.02751923;Zona B;03/12/2019;13
2Hire:3439923;-12.09653664;-77.02752686;Zona B;03/12/2019;14
2Hire:3447907;-12.1027298;-77.02752686;Zona D;04/12/2019;9
2Hire:3424269;-12.10277081;-77.02752686;Zona D;02/12/2019;9
2Hire:3456480;-12.10274506;-77.02753448;Zona D;04/12/2019;21
2Hire:3459336;-12.12679577;-77.02753448;Zona E-1;05/12/2019;8
2Hire:3467985;-12.11376095;-77.02753448;Zona E;05/12/2019;18
2Hire:3459531;-12.10275269;-77.02753448;Zona D;05/12/2019;8
2Hire:3423677;-12.10275459;-77.02753448;Zona D;02/12/2019;8
2Hire:3423677;-12.10275459;-77.02753448;Zona D;02/12/2019;8
2Hire:3451680;-12.10276127;-77.02753448;Zona D;04/12/2019;14
2Hire:3455400;-12.10270309;-77.02753448;Zona D;04/12/2019;19
2Hire:3448484;-12.0934;-77.02753448;Zona B;04/12/2019;9
2Hire:3452721;-12.10276127;-77.02753448;Zona D;04/12/2019;15
2Hire:3438601;-12.10275173;-77.02754211;Zona D;03/12/2019;12
2Hire:3469331;-12.12584496;-77.02754211;Zona E-1;05/12/2019;20
2Hire:3459578;-12.1021843;-77.02754211;Zona B;05/12/2019;8
2Hire:3423165;-12.10937023;-77.02754211;Zona D;02/12/2019;8
2Hire:3467037;-12.11919975;-77.02754211;Zona E-1;05/12/2019;17
2Hire:3459421;-12.10277081;-77.02754974;Zona D;05/12/2019;8
2Hire:3456696;-12.10839462;-77.02754974;Zona D;04/12/2019;23
2Hire:3440748;-12.09332657;-77.02754974;Zona B;03/12/2019;14
2Hire:3452470;-12.09638882;-77.02754974;Zona B;04/12/2019;15
2Hire:3436763;-12.10276318;-77.02754974;Zona D;03/12/2019;9
2Hire:3464724;-12.1021452;-77.02755737;Zona B;05/12/2019;15
2Hire:3444147;-12.10205269;-77.02755737;Zona B;03/12/2019;19
2Hire:3437755;-12.10830784;-77.027565;Zona D;03/12/2019;11
2Hire:3459140;-12.1223917;-77.027565;Zona E-1;05/12/2019;8
2Hire:3423196;-12.11368561;-77.02757263;Zona E;02/12/2019;8
2Hire:3456101;-12.12082767;-77.02757263;Zona E-1;04/12/2019;20
2Hire:3432293;-12.12328625;-77.02757263;Zona E-1;02/12/2019;20
2Hire:3461206;-12.11916637;-77.02757263;Zona E-1;05/12/2019;11
2Hire:3440823;-12.1192112;-77.02757263;Zona E-1;03/12/2019;15
2Hire:3462947;-12.1314106;-77.02758026;Zona E-1;05/12/2019;13
2Hire:3459743;-12.12562656;-77.02758789;Zona E-1;05/12/2019;9
2Hire:3425253;-12.1190691;-77.02758789;Zona E-1;02/12/2019;10
2Hire:3447084;-12.10835266;-77.02758789;Zona D;04/12/2019;8
2Hire:3432673;-12.11347771;-77.02758789;Zona E;02/12/2019;21
2Hire:3461607;-12.11449909;-77.02759552;Zona E;05/12/2019;11
2Hire:3456119;-12.1198988;-77.02759552;Zona E-1;04/12/2019;20
2Hire:3430142;-12.10216713;-77.02759552;Zona B;02/12/2019;17
2Hire:3451300;-12.1006012;-77.02759552;Zona B;04/12/2019;14
2Hire:3456692;-12.11989212;-77.02759552;Zona E-1;04/12/2019;22
2Hire:3468456;-12.1199131;-77.02759552;Zona E-1;05/12/2019;19
2Hire:3428987;-12.10299778;-77.02759552;Zona D;02/12/2019;15
2Hire:3449157;-12.08665657;-77.02760315;Zona H;04/12/2019;11
2Hire:3438048;-12.12146759;-77.02761078;Zona E-1;03/12/2019;11
2Hire:3432294;-12.12332058;-77.02761078;Zona E-1;02/12/2019;20
2Hire:3462623;-12.11446381;-77.02761841;Zona E;05/12/2019;13
2Hire:3448200;-12.11370754;-77.02761841;Zona E;04/12/2019;9
2Hire:3439767;-12.10239792;-77.02762604;Zona B;03/12/2019;13
2Hire:3456407;-12.12086201;-77.0276413;Zona E-1;04/12/2019;21
2Hire:3441483;-12.10216331;-77.0276413;Zona B;03/12/2019;15
2Hire:3445084;-12.1208477;-77.0276413;Zona E-1;03/12/2019;21
2Hire:3455815;-12.10276794;-77.0276413;Zona D;04/12/2019;19
2Hire:3439011;-12.11348057;-77.02764893;Zona E;03/12/2019;12
2Hire:3459953;-12.10812378;-77.02765656;Zona D;05/12/2019;9
2Hire:3441073;-12.10271835;-77.02765656;Zona D;03/12/2019;15
2Hire:3438773;-12.10272312;-77.02765656;Zona D;03/12/2019;12
2Hire:3459788;-12.12236881;-77.02766418;Zona E-1;05/12/2019;9
2Hire:3458773;-12.10815334;-77.02766418;Zona D;05/12/2019;8
2Hire:3467869;-12.12111187;-77.02766418;Zona E-1;05/12/2019;18
2Hire:3422525;-12.10274696;-77.02767181;Zona D;02/12/2019;7
2Hire:3469358;-12.10277176;-77.02767181;Zona D;05/12/2019;20
2Hire:3424329;-12.10268307;-77.02767181;Zona D;02/12/2019;9
2Hire:3447522;-12.10275555;-77.02767181;Zona D;04/12/2019;8
2Hire:3447522;-12.10275555;-77.02767181;Zona D;04/12/2019;8
2Hire:3461152;-12.11445427;-77.02767181;Zona E;05/12/2019;11
2Hire:3424456;-12.12273216;-77.02767944;Zona E-1;02/12/2019;9
2Hire:3438997;-12.12238312;-77.02767944;Zona E-1;03/12/2019;12
2Hire:3467977;-12.09224033;-77.02767944;Zona B;05/12/2019;18
2Hire:3460085;-12.10246468;-77.02767944;Zona B;05/12/2019;9
2Hire:3456067;-12.10268974;-77.02767944;Zona D;04/12/2019;20
2Hire:3457904;-12.10275173;-77.02767944;Zona D;05/12/2019;7
2Hire:3455280;-12.10271263;-77.02767944;Zona D;04/12/2019;18
2Hire:3467248;-12.13306141;-77.02767944;Zona E-1;05/12/2019;18
2Hire:3444092;-12.1027174;-77.02767944;Zona D;03/12/2019;19
2Hire:3430916;-12.09226227;-77.02767944;Zona B;02/12/2019;18
2Hire:3431080;-12.10274124;-77.02767944;Zona D;02/12/2019;18
2Hire:3435343;-12.09421921;-77.02767944;Zona B;03/12/2019;8
2Hire:3446530;-12.10276699;-77.02768707;Zona D;04/12/2019;7
2Hire:3430423;-12.11907291;-77.02768707;Zona E-1;02/12/2019;17
2Hire:3427331;-12.0941658;-77.02768707;Zona B;02/12/2019;13
2Hire:3448186;-12.10273457;-77.02768707;Zona D;04/12/2019;9
2Hire:3448186;-12.10273457;-77.02768707;Zona D;04/12/2019;9
2Hire:3440062;-12.11449432;-77.02768707;Zona E;03/12/2019;14
2Hire:3431531;-12.10274124;-77.0276947;Zona D;02/12/2019;19
2Hire:3465763;-12.1030674;-77.0276947;Zona D;05/12/2019;16
2Hire:3469856;-12.13676357;-77.0276947;Zona G;05/12/2019;21
2Hire:3449801;-12.10305595;-77.0276947;Zona D;04/12/2019;12
2Hire:3467685;-12.12193584;-77.0276947;Zona E-1;05/12/2019;18
2Hire:3461383;-12.10306644;-77.02770233;Zona D;05/12/2019;11
2Hire:3443669;-12.09402943;-77.02770233;Zona B;03/12/2019;18
2Hire:3430030;-12.12227154;-77.02770233;Zona E-1;02/12/2019;17
2Hire:3437197;-12.13300037;-77.02770233;Zona E-1;03/12/2019;10
2Hire:3442820;-12.09422302;-77.02770996;Zona B;03/12/2019;17
2Hire:3465771;-12.12089252;-77.02770996;Zona E-1;05/12/2019;16
2Hire:3450248;-12.09419155;-77.02770996;Zona B;04/12/2019;13
2Hire:3442490;-12.12108898;-77.02770996;Zona E-1;03/12/2019;17
2Hire:3423320;-12.10273361;-77.02770996;Zona D;02/12/2019;8
2Hire:3432553;-12.11370182;-77.02770996;Zona E;02/12/2019;21
2Hire:3443709;-12.10268497;-77.02770996;Zona D;03/12/2019;18
2Hire:3429988;-12.10273743;-77.02771759;Zona D;02/12/2019;17
2Hire:3442780;-12.09402943;-77.02771759;Zona B;03/12/2019;17
2Hire:3442565;-12.0965004;-77.02771759;Zona B;03/12/2019;17
2Hire:3453024;-12.10302353;-77.02771759;Zona D;04/12/2019;16
2Hire:3436548;-12.1030283;-77.02771759;Zona D;03/12/2019;9
2Hire:3468665;-12.10303879;-77.02771759;Zona D;05/12/2019;19
2Hire:3432788;-12.12091732;-77.02771759;Zona E-1;02/12/2019;22
2Hire:3468147;-12.12238121;-77.02771759;Zona E-1;05/12/2019;18
2Hire:3428047;-12.10302544;-77.02771759;Zona D;02/12/2019;14
2Hire:3435557;-12.13296604;-77.02771759;Zona E-1;03/12/2019;8
2Hire:3443698;-12.09402275;-77.02772522;Zona B;03/12/2019;18
2Hire:3458447;-12.1209507;-77.02772522;Zona E-1;05/12/2019;7
2Hire:3456432;-12.12038422;-77.02772522;Zona E-1;04/12/2019;21
2Hire:3454130;-12.12144184;-77.02772522;Zona E-1;04/12/2019;17
2Hire:3432695;-12.1027689;-77.02773285;Zona D;02/12/2019;21
2Hire:3422920;-12.10268784;-77.02773285;Zona D;02/12/2019;7
2Hire:3466161;-12.10302925;-77.02773285;Zona D;05/12/2019;16
2Hire:3464855;-12.09410572;-77.02773285;Zona B;05/12/2019;15
2Hire:3461497;-12.12285709;-77.02773285;Zona E-1;05/12/2019;11
2Hire:3424424;-12.10317135;-77.02773285;Zona D;02/12/2019;9
2Hire:3465781;-12.12244225;-77.02773285;Zona E-1;05/12/2019;16
2Hire:3465133;-12.10308075;-77.02774048;Zona D;05/12/2019;15
2Hire:3456599;-12.10276318;-77.02774048;Zona D;04/12/2019;22
2Hire:3456648;-12.10276127;-77.02774048;Zona D;04/12/2019;22
2Hire:3428907;-12.09410477;-77.02774048;Zona B;02/12/2019;15
2Hire:3455075;-12.12097454;-77.02774048;Zona E-1;04/12/2019;18
2Hire:3462946;-12.13161659;-77.02774811;Zona E-1;05/12/2019;13
2Hire:3469605;-12.10271454;-77.02774811;Zona D;05/12/2019;20
2Hire:3462245;-12.12088966;-77.02774811;Zona E-1;05/12/2019;12
2Hire:3439621;-12.08891869;-77.02774811;Zona H;03/12/2019;13
2Hire:3450518;-12.13330746;-77.02774811;Zona G;04/12/2019;13
2Hire:3425898;-12.10462284;-77.02774811;Zona D;02/12/2019;11
2Hire:3443529;-12.09409142;-77.02774811;Zona B;03/12/2019;18
2Hire:3423365;-12.13294315;-77.02774811;Zona E-1;02/12/2019;8
2Hire:3466293;-12.12247467;-77.02775574;Zona E-1;05/12/2019;17
2Hire:3434917;-12.10463428;-77.02775574;Zona D;03/12/2019;7
2Hire:3464120;-12.10317039;-77.02775574;Zona D;05/12/2019;14
2Hire:3454768;-12.10313511;-77.02775574;Zona D;04/12/2019;18
2Hire:3436646;-12.10311985;-77.02775574;Zona D;03/12/2019;9
2Hire:3463095;-12.09416771;-77.02775574;Zona B;05/12/2019;13
2Hire:3445174;-12.12095547;-77.02776337;Zona E-1;03/12/2019;21
2Hire:3462388;-12.09414768;-77.02776337;Zona B;05/12/2019;12
2Hire:3428940;-12.10314846;-77.02776337;Zona D;02/12/2019;15
2Hire:3462954;-12.13162231;-77.02776337;Zona E-1;05/12/2019;13
2Hire:3460590;-12.09349823;-77.02776337;Zona B;05/12/2019;10
2Hire:3440332;-12.09397793;-77.02776337;Zona B;03/12/2019;14
2Hire:3431857;-12.12042427;-77.02776337;Zona E-1;02/12/2019;19
2Hire:3450306;-12.09417343;-77.027771;Zona B;04/12/2019;13
2Hire:3423031;-12.10277557;-77.027771;Zona D;02/12/2019;8
2Hire:3423031;-12.10277557;-77.027771;Zona D;02/12/2019;8
2Hire:3432926;-12.12339401;-77.027771;Zona E-1;02/12/2019;23
2Hire:3431212;-12.1036377;-77.027771;Zona D;02/12/2019;18
2Hire:3442770;-12.09403706;-77.027771;Zona B;03/12/2019;17
2Hire:3451477;-12.12277317;-77.027771;Zona E-1;04/12/2019;14
2Hire:3444681;-12.10307121;-77.027771;Zona D;03/12/2019;20
2Hire:3460337;-12.103055;-77.027771;Zona D;05/12/2019;9
2Hire:3432429;-12.12415886;-77.027771;Zona E-1;02/12/2019;20
2Hire:3455547;-12.098176;-77.02777863;Zona B;04/12/2019;19
2Hire:3450310;-12.09413433;-77.02777863;Zona B;04/12/2019;13
2Hire:3444977;-12.12184238;-77.02777863;Zona E-1;03/12/2019;20
2Hire:3444289;-12.13291836;-77.02777863;Zona E-1;03/12/2019;19
2Hire:3461750;-12.09421062;-77.02777863;Zona B;05/12/2019;11
2Hire:3429715;-12.09426594;-77.02778625;Zona B;02/12/2019;17
2Hire:3454469;-12.12473488;-77.02779388;Zona E-1;04/12/2019;18
2Hire:3443218;-12.09259319;-77.02779388;Zona B;03/12/2019;18
2Hire:3447469;-12.12233639;-77.02780151;Zona E-1;04/12/2019;8
2Hire:3437234;-12.12291241;-77.02780151;Zona E-1;03/12/2019;10
2Hire:3468773;-12.12186909;-77.02780914;Zona E-1;05/12/2019;19
2Hire:3436121;-12.12454224;-77.02781677;Zona E-1;03/12/2019;8
2Hire:3454183;-12.0934763;-77.0278244;Zona B;04/12/2019;17
2Hire:3440331;-12.09411144;-77.0278244;Zona B;03/12/2019;14
2Hire:3438448;-12.1229248;-77.0278244;Zona E-1;03/12/2019;12
2Hire:3449545;-12.13333416;-77.0278244;;04/12/2019;12
2Hire:3454337;-12.09342289;-77.0278244;Zona B;04/12/2019;17
2Hire:3443463;-12.10278225;-77.0278244;Zona D;03/12/2019;18
2Hire:3443446;-12.10278225;-77.0278244;Zona D;03/12/2019;18
2Hire:3450457;-12.09429932;-77.02783203;Zona B;04/12/2019;13
2Hire:3459124;-12.09224415;-77.02783203;Zona B;05/12/2019;8
2Hire:3438499;-12.1225214;-77.02783966;Zona E-1;03/12/2019;12
2Hire:3448467;-12.09420013;-77.02784729;Zona B;04/12/2019;9
2Hire:3455026;-12.12441444;-77.02784729;Zona E-1;04/12/2019;18
2Hire:3450387;-12.09084034;-77.02784729;Zona H;04/12/2019;13
2Hire:3428255;-12.12749481;-77.02784729;Zona E-1;02/12/2019;14
2Hire:3436671;-12.12337112;-77.02785492;Zona E-1;03/12/2019;9
2Hire:3461078;-12.12570286;-77.02785492;Zona E-1;05/12/2019;10
2Hire:3450724;-12.12491798;-77.02785492;Zona E-1;04/12/2019;13
2Hire:3445354;-12.12234592;-77.02786255;Zona E-1;03/12/2019;22
2Hire:3463081;-12.09414864;-77.02786255;Zona B;05/12/2019;13
2Hire:3422339;-12.09418869;-77.02786255;Zona B;02/12/2019;7
2Hire:3467323;-12.13305092;-77.02786255;Zona E-1;05/12/2019;18
2Hire:3456061;-12.09214497;-77.02787018;Zona B;04/12/2019;20
2Hire:3442550;-12.09404469;-77.02787018;Zona B;03/12/2019;17
2Hire:3437127;-12.12645054;-77.02787018;Zona E-1;03/12/2019;10
2Hire:3465586;-12.12252522;-77.02787018;Zona E-1;05/12/2019;16
2Hire:3432818;-12.12403488;-77.02787018;Zona E-1;02/12/2019;22
2Hire:3450259;-12.09418583;-77.02787018;Zona B;04/12/2019;13
2Hire:3455354;-12.12404346;-77.02787781;Zona E-1;04/12/2019;19
2Hire:3430454;-12.09418106;-77.02787781;Zona B;02/12/2019;17
2Hire:3461478;-12.093503;-77.02788544;Zona B;05/12/2019;11
2Hire:3438107;-12.12493706;-77.02789307;Zona E-1;03/12/2019;11
2Hire:3443239;-12.10730171;-77.02789307;Zona D;03/12/2019;18
2Hire:3467828;-12.10549545;-77.02789307;Zona D;05/12/2019;18
2Hire:3455703;-12.12265491;-77.02789307;Zona E-1;04/12/2019;19
2Hire:3461376;-12.12485123;-77.02789307;Zona E-1;05/12/2019;11
